Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option 1 Name,Option 1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
tryst-with-the-destiny-1,Tryst With The Destiny,<p><strong>Book Title:</strong> Tryst With The Destiny</p><p><strong>Author:</strong> Dr Ghulam Rasool Tariq</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dr Ghulam Rasool Tariq,,Books,English Books,true,Title,Default Title,KW-DR -0045,400,shopify,100,deny,manual,2495,3100,true,false,,https://media.bookcorner.shop/uploads/5e75c7fcc08a51584777212.jpg,1,Tryst With The Destiny,false,,,,,g,,,,,active
first-flame,First Flame,<p><strong>Book Title:</strong> First Flame</p><p><strong>Author:</strong> Ali Ahmed Malik</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ali Ahmed Malik,,Books,English Books,true,Title,Default Title,KW-ALI-0046,400,shopify,100,deny,manual,595,750,true,false,,https://media.bookcorner.shop/uploads/5f16eb51d107e1595337553.jpg,1,First Flame,false,,,,,g,,,,,active
a-lasting-lighthouse,In Search of Light,<p><strong>Book Title:</strong> In Search of Light</p><p><strong>Author:</strong> Prof. Saeed Rashid Alig</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Prof. Saeed Rashid Alig,,Books,"English Books, Essays, CSS / PMS",true,Title,Default Title,KW-PRO-0047,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/60c071357fa8e1623224629.jpg,1,In Search of Light,false,,,,,g,,,,,active
a-lasting-lighthouse-1,A Lasting Lighthouse,<p><strong>Book Title:</strong> A Lasting Lighthouse</p><p><strong>Author:</strong> Prof. Saeed Rashid Alig</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Prof. Saeed Rashid Alig,,Books,"English Books, Essays, CSS / PMS",true,Title,Default Title,KW-PRO-0048,400,shopify,100,deny,manual,900,1100,true,false,,https://media.bookcorner.shop/uploads/60c07386e8d531623225222.jpg,1,A Lasting Lighthouse,false,,,,,g,,,,,active
from-school-to-college,From School to College,<p><strong>Book Title:</strong> From School to College</p><p><strong>Author:</strong> Prof. Saeed Rashid Alig</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Prof. Saeed Rashid Alig,,Books,"English Books, Essays",true,Title,Default Title,KW-PRO-0049,400,shopify,100,deny,manual,400,500,true,false,,https://media.bookcorner.shop/uploads/60c076aa8410f1623226026.jpg,1,From School to College,false,,,,,g,,,,,active
light-of-the-shadows,Light of the Shadows - Bilingual Edition (Eng & Urdu),<p><strong>Book Title:</strong> Light of the Shadows - Bilingual Edition (Eng & Urdu)</p><p><strong>Author:</strong> Amjad Islam Amjad</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Amjad Islam Amjad,,Books,English Books,true,Title,Default Title,KW-AMJ-0050,400,shopify,100,deny,manual,2795,3500,true,false,,https://media.bookcorner.shop/uploads/620b1948ad0681644894536.jpg,1,Light of the Shadows - Bilingual Edition (Eng & Urdu),false,,,,,g,,,,,active
snuffing-out-the-moon,Snuffing Out the Moon (2nd Edition),<p><strong>Book Title:</strong> Snuffing Out the Moon (2nd Edition)</p><p><strong>Author:</strong> Osama Siddique</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Osama Siddique,,Books,English Books,true,Title,Default Title,KW-OSA-0051,400,shopify,100,deny,manual,2000,2500,true,false,,https://media.bookcorner.shop/uploads/670286006a6c11728218624.jpg,1,Snuffing Out the Moon (2nd Edition),false,,,,,g,,,,,active
pakistans-experience,Pakistan’s Experience with Formal Law,<p><strong>Book Title:</strong> Pakistan’s Experience with Formal Law</p><p><strong>Author:</strong> Osama Siddique</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Osama Siddique,,Books,English Books,true,Title,Default Title,KW-OSA-0052,400,shopify,100,deny,manual,2000,2500,true,false,,https://media.bookcorner.shop/uploads/678bb2ae7b0441737208494.jpg,1,Pakistan’s Experience with Formal Law,false,,,,,g,,,,,active
storm-within,Storm Within: Pakistan’s Struggle and Punjab’s Path to Climate Action,<p><strong>Book Title:</strong> Storm Within: Pakistan’s Struggle and Punjab’s Path to Climate Action</p><p><strong>Author:</strong> Syed Haider Ali</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Syed Haider Ali,,Books,English Books,true,Title,Default Title,KW-SYE-0053,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/68661df6a1ace1751522806.jpg,1,Storm Within: Pakistan’s Struggle and Punjab’s Path to Climate Action,false,,,,,g,,,,,active
reimagining,Reimagining Education In Pakistan,<p><strong>Book Title:</strong> Reimagining Education In Pakistan</p><p><strong>Author:</strong> Shahid Siddiqui</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shahid Siddiqui,,Books,"English Books, Education, Pakistan",true,Title,Default Title,KW-SHA-0054,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/691817c311d7b1763186627.jpg,1,Reimagining Education In Pakistan,false,,,,,g,,,,,active
who-knows,Who Knows the Bounds of Desire,<p><strong>Book Title:</strong> Who Knows the Bounds of Desire</p><p><strong>Author:</strong> Osama Siddique</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Osama Siddique,,Books,English Books,true,Title,Default Title,KW-OSA-0055,400,shopify,100,deny,manual,2800,3500,true,false,,https://media.bookcorner.shop/uploads/692c1e94bf4201764499092.jpg,1,Who Knows the Bounds of Desire,false,,,,,g,,,,,active
rethinking-education,Rethinking Education in Pakistan (Updated and Expanded Edition),<p><strong>Book Title:</strong> Rethinking Education in Pakistan (Updated and Expanded Edition)</p><p><strong>Author:</strong> Shahid Siddiqui</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shahid Siddiqui,,Books,"English Books, Education, Pakistan",true,Title,Default Title,KW-SHA-0056,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/69d6513a5385d1775653178.jpg,1,Rethinking Education in Pakistan (Updated and Expanded Edition),false,,,,,g,,,,,active
a-house-without-a-door,A House Without a Door,<p><strong>Book Title:</strong> A House Without a Door</p><p><strong>Author:</strong> Khalid Fateh Muhammad</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Khalid Fateh Muhammad,,Books,English Books,true,Title,Default Title,KW-KHA-0057,400,shopify,100,deny,manual,1195,1500,true,false,,https://media.bookcorner.shop/uploads/6a5a262337a711784292899.jpg,1,A House Without a Door,false,,,,,g,,,,,active
dont-be-sad,Don't Be Sad,<p><strong>Book Title:</strong> Don't Be Sad</p><p><strong>Author:</strong> Dr. Ayiz ul Qarni</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Dr. Ayiz ul Qarni,,Books,English Books,true,Title,Default Title,KW-DR.-0058,400,shopify,100,deny,manual,1200,1500,true,false,,https://media.bookcorner.shop/uploads/5feec898904c91609484440.jpg,1,Don't Be Sad,false,,,,,g,,,,,active
the-tuzuk-i-jahangiri-memoirs-of-jahangir,THE TUZUK-I-JAHANGIRI (MEMOIRS OF JAHANGIR),<p><strong>Book Title:</strong> THE TUZUK-I-JAHANGIRI (MEMOIRS OF JAHANGIR)</p><p><strong>Author:</strong> ALEXANDER ROGERS</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,ALEXANDER ROGERS,,Books,English Books,true,Title,Default Title,KW-ALE-0059,400,shopify,100,deny,manual,2800,3500,true,false,,https://media.bookcorner.shop/uploads/9693510933.jpg,1,THE TUZUK-I-JAHANGIRI (MEMOIRS OF JAHANGIR),false,,,,,g,,,,,active
reflections-on-rumi,REFLECTIONS ON RUMI,<p><strong>Book Title:</strong> REFLECTIONS ON RUMI</p><p><strong>Author:</strong> DR. AFZAL IQBAL</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,DR. AFZAL IQBAL,,Books,"English Books, Tasawuf",true,Title,Default Title,KW-DR.-0060,400,shopify,100,deny,manual,450,550,true,false,,https://media.bookcorner.shop/uploads/9693525264.jpg,1,REFLECTIONS ON RUMI,false,,,,,g,,,,,active
mulla-nasruddin,Mulla Nasruddin (Dastan Khawaja...),<p><strong>Book Title:</strong> Mulla Nasruddin (Dastan Khawaja...)</p><p><strong>Urdu Title:</strong> ملا نصر الدین (داستان خواجہ بخارا کی)</p><p><strong>Author:</strong> Leonid Solovyov</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Leonid Solovyov,,Books,Novel,true,Title,Default Title,KW-LEO-0061,400,shopify,100,deny,manual,600,750,true,false,,https://media.bookcorner.shop/uploads/5c530df2bdb3d1548946930.jpg,1,Mulla Nasruddin (Dastan Khawaja...),false,,,,,g,,,,,active
anwasi,Anwasi,<p><strong>Book Title:</strong> Anwasi</p><p><strong>Urdu Title:</strong> انواسی</p><p><strong>Author:</strong> Muhammad Hafeez Khan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Muhammad Hafeez Khan,,Books,Novel,true,Title,Default Title,KW-MUH-0062,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5ddcee118db351574759953.jpg,1,Anwasi,false,,,,,g,,,,,active
kalay-kos,Kalay Kos,<p><strong>Book Title:</strong> Kalay Kos</p><p><strong>Urdu Title:</strong> کالے کوس</p><p><strong>Author:</strong> Balwant Singh</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Balwant Singh,,Books,Novel,true,Title,Default Title,KW-BAL-0063,400,shopify,100,deny,manual,950,1200,true,false,,https://media.bookcorner.shop/uploads/5e36cbdea314b1580649438.jpg,1,Kalay Kos,false,,,,,g,,,,,active
aik-sawaal,Aik Sawaal,<p><strong>Book Title:</strong> Aik Sawaal</p><p><strong>Urdu Title:</strong> ایک سوال</p><p><strong>Author:</strong> Amrita Pritam</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Amrita Pritam,,Books,Novel,true,Title,Default Title,KW-AMR-0064,400,shopify,100,deny,manual,700,900,true,false,,https://media.bookcorner.shop/uploads/5e663aa23f7521583757986.jpg,1,Aik Sawaal,false,,,,,g,,,,,active
raat-chor-aur-chaand-1,Raat Chor aur Chaand,<p><strong>Book Title:</strong> Raat Chor aur Chaand</p><p><strong>Urdu Title:</strong> رات چور اور چاند</p><p><strong>Author:</strong> Balwant Singh</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Balwant Singh,,Books,Novel,true,Title,Default Title,KW-BAL-0065,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5e6a4acf2c2331584024271.jpg,1,Raat Chor aur Chaand,false,,,,,g,,,,,active
ghaddaar-1,Ghaddaar (2nd Edition),<p><strong>Book Title:</strong> Ghaddaar (2nd Edition)</p><p><strong>Urdu Title:</strong> غدار</p><p><strong>Author:</strong> Krishan Chander</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Krishan Chander,,Books,Novel,true,Title,Default Title,KW-KRI-0066,400,shopify,100,deny,manual,500,600,true,false,,https://media.bookcorner.shop/uploads/62f0f2b5a0a3a1659957941.jpg,1,Ghaddaar (2nd Edition),false,,,,,g,,,,,active
karaknath,Karaknath,<p><strong>Book Title:</strong> Karaknath</p><p><strong>Urdu Title:</strong> کرک ناتھ</p><p><strong>Author:</strong> Muhammad Hafeez Khan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Muhammad Hafeez Khan,,Books,Novel,true,Title,Default Title,KW-MUH-0067,400,shopify,100,deny,manual,2000,2500,true,false,,https://media.bookcorner.shop/uploads/5ec12e1b446791589718555.jpg,1,Karaknath,false,,,,,g,,,,,active
terhi-lakir,Terhi Lakir,<p><strong>Book Title:</strong> Terhi Lakir</p><p><strong>Urdu Title:</strong> ٹیڑھی لکیر</p><p><strong>Author:</strong> Ismat Chughtai</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Ismat Chughtai,,Books,Novel,true,Title,Default Title,KW-ISM-0068,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5ec8f7d09fcb41590228944.jpg,1,Terhi Lakir,false,,,,,g,,,,,active
aur-don,Aur Don Behta Raha (2nd Edition),<p><strong>Book Title:</strong> Aur Don Behta Raha (2nd Edition)</p><p><strong>Urdu Title:</strong> اور ڈان بہتا رہا</p><p><strong>Author:</strong> Mikhail Sholokhov</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Mikhail Sholokhov,,Books,Novel,true,Title,Default Title,KW-MIK-0069,400,shopify,100,deny,manual,1800,2250,true,false,,https://media.bookcorner.shop/uploads/6437c73054ab91681377072.jpg,1,Aur Don Behta Raha (2nd Edition),false,,,,,g,,,,,active
jab-khayt-jaagay,Jab Khayt Jaagay (2nd Edition),<p><strong>Book Title:</strong> Jab Khayt Jaagay (2nd Edition)</p><p><strong>Urdu Title:</strong> جب کھیت جاگے</p><p><strong>Author:</strong> Krishan Chander</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Krishan Chander,,Books,Novel,true,Title,Default Title,KW-KRI-0070,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/64ba311f43a121689923871.jpg,1,Jab Khayt Jaagay (2nd Edition),false,,,,,g,,,,,active
kai-chand-the-sar-e-asman,Kai Chand The Sar-e Asman (3rd Edition),<p><strong>Book Title:</strong> Kai Chand The Sar-e Asman (3rd Edition)</p><p><strong>Urdu Title:</strong> کئی چاند تھے سر آسماں</p><p><strong>Author:</strong> Shamsur Rahman Faruqi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shamsur Rahman Faruqi,,Books,Novel,true,Title,Default Title,KW-SHA-0071,400,shopify,100,deny,manual,3000,3750,true,false,,https://media.bookcorner.shop/uploads/64ede6dee1dfa1693312734.jpg,1,Kai Chand The Sar-e Asman (3rd Edition),false,,,,,g,,,,,active
adh-adhorey-log,Adh Adhurey Log,<p><strong>Book Title:</strong> Adh Adhurey Log</p><p><strong>Urdu Title:</strong> ادھ ادھورے لوگ</p><p><strong>Author:</strong> Muhammad Hafeez Khan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Muhammad Hafeez Khan,,Books,Novel,true,Title,Default Title,KW-MUH-0072,400,shopify,100,deny,manual,1200,1500,true,false,,https://media.bookcorner.shop/uploads/60af8424d50861622115364.jpg,1,Adh Adhurey Log,false,,,,,g,,,,,active
firdaus-e-bareen,Firdaus e Bareen,<p><strong>Book Title:</strong> Firdaus e Bareen</p><p><strong>Urdu Title:</strong> فردوس بریں</p><p><strong>Author:</strong> Abdul Haleem Sharar</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Abdul Haleem Sharar,,Books,Novel,true,Title,Default Title,KW-ABD-0073,400,shopify,100,deny,manual,700,900,true,false,,https://media.bookcorner.shop/uploads/5f6220f9ca48c1600266489.jpg,1,Firdaus e Bareen,false,,,,,g,,,,,active
dosri-baraf-bari-say-pehle,Dosri Baraf Bari Say Pehle (3rd Edition),<p><strong>Book Title:</strong> Dosri Baraf Bari Say Pehle (3rd Edition)</p><p><strong>Urdu Title:</strong> دوسری برف باری سے پہلے</p><p><strong>Author:</strong> Krishan Chander</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Krishan Chander,,Books,Novel,true,Title,Default Title,KW-KRI-0074,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/64b6989cd24de1689688220.jpg,1,Dosri Baraf Bari Say Pehle (3rd Edition),false,,,,,g,,,,,active
woh-warq-tha-dil-ki-kitab-ka,Woh Warq Tha Dil Ki Kitab Ka,<p><strong>Book Title:</strong> Woh Warq Tha Dil Ki Kitab Ka</p><p><strong>Urdu Title:</strong> وہ ورق تھا دل کی کتاب کا</p><p><strong>Author:</strong> Muhammad Iqbal Diwan</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Muhammad Iqbal Diwan,,Books,Novel,true,Title,Default Title,KW-MUH-0075,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5f733b77ce2501601387383.jpg,1,Woh Warq Tha Dil Ki Kitab Ka,false,,,,,g,,,,,active
zorba-yunani,Zorba Yunani,<p><strong>Book Title:</strong> Zorba Yunani</p><p><strong>Urdu Title:</strong> زوربا یونانی</p><p><strong>Author:</strong> Nikos Kazantzakis</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Nikos Kazantzakis,,Books,Novel,true,Title,Default Title,KW-NIK-0076,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/5f7b1ca309dd71601903779.jpg,1,Zorba Yunani,false,,,,,g,,,,,active
bhook-1,Bhook,<p><strong>Book Title:</strong> Bhook</p><p><strong>Urdu Title:</strong> بھوک</p><p><strong>Author:</strong> Knut Hamsun</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Knut Hamsun,,Books,Novel,true,Title,Default Title,KW-KNU-0077,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/5f892fdd67dd41602826205.jpg,1,Bhook,false,,,,,g,,,,,active
1984-Novel,1984 (Urdu),<p><strong>Book Title:</strong> 1984 (Urdu)</p><p><strong>Urdu Title:</strong> انیس سو چوراسی</p><p><strong>Author:</strong> George Orwell</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,George Orwell,,Books,Novel,true,Title,Default Title,KW-GEO-0078,400,shopify,100,deny,manual,1500,1900,true,false,,https://media.bookcorner.shop/uploads/67fcacfe0773c1744612606.jpg,1,1984 (Urdu),false,,,,,g,,,,,active
karamazof-bradaraan,Karamazof Bradaraan (3rd Edition),<p><strong>Book Title:</strong> Karamazof Bradaraan (3rd Edition)</p><p><strong>Urdu Title:</strong> کرامازوف برادران</p><p><strong>Author:</strong> Fyodor Dostoevsky</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Fyodor Dostoevsky,,Books,Novel,true,Title,Default Title,KW-FYO-0079,400,shopify,100,deny,manual,4000,5000,true,false,,https://media.bookcorner.shop/uploads/68863a237df111753627171.jpg,1,Karamazof Bradaraan (3rd Edition),false,,,,,g,,,,,active
qabze-zaman,Qabz e Zaman,<p><strong>Book Title:</strong> Qabz e Zaman</p><p><strong>Urdu Title:</strong> قبض زماں</p><p><strong>Author:</strong> Shamsur Rahman Faruqi</p><p>Beautifully printed and bound edition published by Book Corner. Ideal for readers and collectors.</p>,Shamsur Rahman Faruqi,,Books,Novel,true,Title,Default Title,KW-SHA-0080,400,shopify,100,deny,manual,800,1000,true,false,,https://media.bookcorner.shop/uploads/5feda85ff3cb61609410655.jpg,1,Qabz e Zaman,false,,,,,g,,,,,active
